seed,beta,completed,total_tasks,urgent_satisfaction,mean_response,p1_response,weighted_response,started_tasks,unmet,lateness,travel,reassignments,withdrawals,violations,solve_seconds,solver_calls,fallback_calls,region_gini,unserved_regions,region_waits
11,20,17,36,0.5217391304347826,33.44444444444444,35.46153846153846,2728,18,44,203,290,24,57,0,6.58174219999637,31,0,0.2595429127157792,0,"[{""node"":""N3"",""tasks"":5,""started"":3,""wait"":29.666666666666668,""unstarted"":2},{""node"":""N4"",""tasks"":12,""started"":8,""wait"":23.0,""unstarted"":4},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":18.0,""unstarted"":4},{""node"":""N6"",""tasks"":5,""started"":3,""wait"":61.333333333333336,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":30.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":1,""wait"":66.0,""unstarted"":4}]"
11,50,13,36,0.391304347826087,36.92857142857143,35.111111111111114,2183,14,53,197,288,7,55,0,6.473691699982737,31,0,0.24565115185707567,0,"[{""node"":""N3"",""tasks"":5,""started"":3,""wait"":21.666666666666668,""unstarted"":2},{""node"":""N4"",""tasks"":12,""started"":6,""wait"":33.666666666666664,""unstarted"":6},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":18.0,""unstarted"":4},{""node"":""N6"",""tasks"":5,""started"":1,""wait"":45.0,""unstarted"":4},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":69.0,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":1,""wait"":49.0,""unstarted"":4}]"
13,0,19,36,0.7272727272727273,25.956521739130434,24.88888888888889,2687,23,37,108,324,22,24,0,2.465012100059539,29,0,0.1293746414228342,0,"[{""node"":""N3"",""tasks"":4,""started"":4,""wait"":25.75,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":7,""wait"":30.0,""unstarted"":2},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":14.0,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":3,""wait"":19.0,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.5,""unstarted"":4}]"
13,1,20,36,0.7727272727272727,25.956521739130434,24.88888888888889,2687,23,35,108,330,20,30,0,2.4870309000107227,29,0,0.11862197392923648,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":28.333333333333332,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":7,""wait"":30.0,""unstarted"":2},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":15.333333333333334,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":3,""wait"":19.0,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.5,""unstarted"":4}]"
13,2,20,36,0.7727272727272727,25.956521739130434,24.88888888888889,2687,23,35,108,330,23,28,0,2.4810623999801464,29,0,0.11862197392923648,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":28.333333333333332,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":7,""wait"":30.0,""unstarted"":2},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":15.333333333333334,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":3,""wait"":19.0,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.5,""unstarted"":4}]"
13,5,20,36,0.7272727272727273,24.136363636363637,23.941176470588236,2407,22,35,70,366,16,29,0,2.9176779999543214,29,0,0.18211569078365475,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":28.333333333333332,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":7,""wait"":26.428571428571427,""unstarted"":2},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":15.333333333333334,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":2,""wait"":8.0,""unstarted"":4},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.5,""unstarted"":4}]"
13,10,20,36,0.7727272727272727,24.045454545454547,24.5,2469,22,35,78,342,9,24,0,3.0739424000057625,29,0,0.12705882352941175,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":28.333333333333332,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":6,""wait"":24.833333333333332,""unstarted"":3},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":15.333333333333334,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":3,""wait"":16.666666666666668,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.5,""unstarted"":4}]"
13,20,19,36,0.7727272727272727,22.428571428571427,23.05263157894737,2289,21,37,43,305,2,21,0,3.0004076999612153,29,0,0.14542089167873815,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":23.666666666666668,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":5,""wait"":17.4,""unstarted"":4},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":15.0,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":4,""wait"":22.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":33.0,""unstarted"":5}]"
13,50,18,36,0.6818181818181818,17.526315789473685,19.3125,1617,19,40,26,307,5,28,0,3.913477199981571,29,0,0.19109535066981875,0,"[{""node"":""N3"",""tasks"":4,""started"":2,""wait"":7.0,""unstarted"":2},{""node"":""N4"",""tasks"":9,""started"":4,""wait"":19.25,""unstarted"":5},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":19.0,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":4,""wait"":16.5,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":28.5,""unstarted"":3},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":15.5,""unstarted"":4}]"
14,0,17,36,0.5714285714285714,29.42105263157895,29.357142857142858,2499,19,42,111,297,11,29,0,2.892354600087856,30,0,0.18356212601196764,0,"[{""node"":""N3"",""tasks"":8,""started"":3,""wait"":21.0,""unstarted"":5},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":18.333333333333332,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":9,""started"":6,""wait"":48.5,""unstarted"":3}]"
14,1,17,36,0.5714285714285714,30.27777777777778,25.25,2241,18,42,105,303,13,28,0,3.17717790005554,30,0,0.21364925070878907,0,"[{""node"":""N3"",""tasks"":8,""started"":3,""wait"":21.0,""unstarted"":5},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":18.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":9,""started"":5,""wait"":55.6,""unstarted"":4}]"
14,2,17,36,0.5714285714285714,29.0,26.846153846153847,2351,19,42,97,303,15,26,0,3.2809942999883788,30,0,0.1808813077469794,0,"[{""node"":""N3"",""tasks"":8,""started"":3,""wait"":21.0,""unstarted"":5},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":18.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":9,""started"":6,""wait"":47.333333333333336,""unstarted"":3}]"
14,5,17,36,0.5714285714285714,26.63157894736842,27.642857142857142,2292,19,41,67,340,16,27,0,3.2457341000117594,30,0,0.15756748559296332,0,"[{""node"":""N3"",""tasks"":8,""started"":5,""wait"":24.6,""unstarted"":3},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":22.25,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":9,""started"":3,""wait"":48.0,""unstarted"":6}]"
14,10,16,36,0.6190476190476191,25.944444444444443,27.2,2217,18,44,50,314,9,18,0,3.1009273000527173,30,0,0.13807982740021574,0,"[{""node"":""N3"",""tasks"":8,""started"":3,""wait"":21.0,""unstarted"":5},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":21.75,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":9,""started"":4,""wait"":41.75,""unstarted"":5}]"
14,20,17,36,0.5714285714285714,25.833333333333332,23.692307692307693,2011,18,42,75,312,8,26,0,3.6655550000286894,30,0,0.1793372319688109,0,"[{""node"":""N3"",""tasks"":8,""started"":5,""wait"":24.0,""unstarted"":3},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":18.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":42.5,""unstarted"":3},{""node"":""N8"",""tasks"":9,""started"":2,""wait"":39.5,""unstarted"":7}]"
14,50,14,36,0.6190476190476191,18.857142857142858,19.615384615384617,1302,14,47,5,317,2,20,0,3.500622799998382,30,0,0.13202497769848354,1,"[{""node"":""N3"",""tasks"":8,""started"":4,""wait"":21.0,""unstarted"":4},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":12.75,""unstarted"":1},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":18.0,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":16.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5},{""node"":""N8"",""tasks"":9,""started"":3,""wait"":25.666666666666668,""unstarted"":6}]"
15,0,17,36,0.5909090909090909,30.8,32.92857142857143,2770,20,46,169,297,30,33,0,5.487812700012,30,0,0.2984718242597899,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":6,""wait"":35.833333333333336,""unstarted"":6},{""node"":""N5"",""tasks"":8,""started"":4,""wait"":29.5,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":14.333333333333334,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":50.333333333333336,""unstarted"":3}]"
15,1,17,36,0.5,35.13636363636363,36.57142857142857,3343,22,46,220,347,32,41,0,5.538981799996691,30,0,0.1994726514594064,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":7,""wait"":35.142857142857146,""unstarted"":5},{""node"":""N5"",""tasks"":8,""started"":4,""wait"":41.25,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":31.5,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":4,""wait"":44.75,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":37.0,""unstarted"":3}]"
15,2,17,36,0.5,34.8421052631579,36.36363636363637,2786,19,44,227,314,28,51,0,4.839377600015723,30,1,0.27669225401256103,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":8,""wait"":42.625,""unstarted"":4},{""node"":""N5"",""tasks"":8,""started"":3,""wait"":22.0,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":22.0,""unstarted"":4},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":48.0,""unstarted"":3}]"
15,5,17,36,0.5909090909090909,32.6,27.923076923076923,2682,20,46,266,312,28,40,0,4.8069364999828395,30,0,0.4208880550343965,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":6,""wait"":29.333333333333332,""unstarted"":6},{""node"":""N5"",""tasks"":8,""started"":3,""wait"":14.666666666666666,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":13.666666666666666,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":4,""wait"":75.5,""unstarted"":2}]"
15,10,17,36,0.5909090909090909,34.6,37.642857142857146,3130,20,44,226,316,23,47,0,5.123115799986408,30,2,0.27028924459421516,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":6,""wait"":39.833333333333336,""unstarted"":6},{""node"":""N5"",""tasks"":8,""started"":4,""wait"":23.5,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":32.666666666666664,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":57.333333333333336,""unstarted"":3}]"
15,20,16,36,0.5454545454545454,29.88235294117647,32.5,2304,17,46,143,308,36,30,0,5.387499300049967,30,1,0.30369588848391843,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":5,""wait"":40.6,""unstarted"":7},{""node"":""N5"",""tasks"":8,""started"":3,""wait"":21.666666666666668,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":17.0,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":50.0,""unstarted"":4}]"
15,50,15,36,0.5909090909090909,30.352941176470587,32.857142857142854,2468,17,48,170,271,10,26,0,5.876119400069001,30,0,0.40657276995305164,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":5,""wait"":30.8,""unstarted"":7},{""node"":""N5"",""tasks"":8,""started"":5,""wait"":30.2,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":14.5,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":1,""wait"":93.0,""unstarted"":5}]"
16,0,17,36,0.6,27.428571428571427,25.0,2428,21,42,132,382,28,22,0,3.7242110000224784,26,0,0.2616240995415849,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":3,""wait"":19.0,""unstarted"":2},{""node"":""N5"",""tasks"":8,""started"":7,""wait"":21.142857142857142,""unstarted"":1},{""node"":""N6"",""tasks"":9,""started"":6,""wait"":48.166666666666664,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":18.5,""unstarted"":3},{""node"":""N8"",""tasks"":8,""started"":2,""wait"":18.5,""unstarted"":6}]"
16,1,16,36,0.5,27.5,18.833333333333332,2102,20,45,130,366,25,27,0,3.9868446000182303,26,0,0.2583162581265335,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":3,""wait"":19.0,""unstarted"":2},{""node"":""N5"",""tasks"":8,""started"":7,""wait"":20.285714285714285,""unstarted"":1},{""node"":""N6"",""tasks"":9,""started"":4,""wait"":40.75,""unstarted"":5},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":26.5,""unstarted"":3},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":42.333333333333336,""unstarted"":5}]"
16,2,18,36,0.55,28.7,19.90909090909091,2160,20,41,135,358,23,31,0,4.2335666000290075,26,0,0.2576766555678875,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":3,""wait"":19.0,""unstarted"":2},{""node"":""N5"",""tasks"":8,""started"":6,""wait"":26.666666666666668,""unstarted"":2},{""node"":""N6"",""tasks"":9,""started"":4,""wait"":43.0,""unstarted"":5},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":18.5,""unstarted"":3},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":35.0,""unstarted"":4}]"
16,5,15,36,0.5,28.42105263157895,23.416666666666668,2182,19,46,103,359,23,33,0,4.314256500030751,26,0,0.2662706799795933,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":26.25,""unstarted"":1},{""node"":""N5"",""tasks"":8,""started"":7,""wait"":21.428571428571427,""unstarted"":1},{""node"":""N6"",""tasks"":9,""started"":3,""wait"":30.666666666666668,""unstarted"":6},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":54.0,""unstarted"":5}]"
16,10,16,36,0.5,30.38095238095238,26.071428571428573,2644,21,44,162,364,24,30,0,4.360375900025247,26,0,0.2704004054738976,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":26.25,""unstarted"":1},{""node"":""N5"",""tasks"":8,""started"":6,""wait"":18.666666666666668,""unstarted"":2},{""node"":""N6"",""tasks"":9,""started"":3,""wait"":34.0,""unstarted"":6},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":25.5,""unstarted"":3},{""node"":""N8"",""tasks"":8,""started"":5,""wait"":52.0,""unstarted"":3}]"
16,20,16,36,0.6,25.473684210526315,25.928571428571427,2178,19,44,56,384,32,22,0,4.4390472000377486,26,0,0.19431279620853084,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":3,""wait"":23.333333333333332,""unstarted"":2},{""node"":""N5"",""tasks"":8,""started"":5,""wait"":21.0,""unstarted"":3},{""node"":""N6"",""tasks"":9,""started"":5,""wait"":34.0,""unstarted"":4},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":22.333333333333332,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":2,""wait"":32.0,""unstarted"":6}]"
16,50,12,36,0.45,26.4,24.181818181818183,1720,15,50,64,266,2,40,0,5.133681799969054,26,0,0.21841124175509033,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":37.4,""unstarted"":0},{""node"":""N5"",""tasks"":8,""started"":6,""wait"":21.333333333333332,""unstarted"":2},{""node"":""N6"",""tasks"":9,""started"":2,""wait"":23.5,""unstarted"":7},{""node"":""N7"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5},{""node"":""N8"",""tasks"":8,""started"":1,""wait"":26.0,""unstarted"":7}]"
12,0,17,36,0.4583333333333333,32.26315789473684,28.615384615384617,2583,19,47,202,307,27,55,0,6.63693200002308,30,1,0.14658656471873296,1,"[{""node"":""N3"",""tasks"":6,""started"":2,""wait"":32.5,""unstarted"":4},{""node"":""N4"",""tasks"":9,""started"":6,""wait"":41.166666666666664,""unstarted"":3},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":20.0,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":7,""started"":6,""wait"":22.666666666666668,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":4,""wait"":36.25,""unstarted"":1}]"
12,1,15,36,0.375,34.8235294117647,36.0,2568,17,49,169,315,59,51,0,6.9046659000450745,30,1,0.13339600470035254,1,"[{""node"":""N3"",""tasks"":6,""started"":2,""wait"":26.5,""unstarted"":4},{""node"":""N4"",""tasks"":9,""started"":7,""wait"":42.714285714285715,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":20.0,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":7,""started"":4,""wait"":31.75,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":3,""wait"":31.0,""unstarted"":2}]"
12,2,16,36,0.4166666666666667,32.94444444444444,34.5,2607,18,49,189,316,54,45,0,6.895031200023368,30,0,0.08276745675848815,1,"[{""node"":""N3"",""tasks"":6,""started"":2,""wait"":26.5,""unstarted"":4},{""node"":""N4"",""tasks"":9,""started"":5,""wait"":35.4,""unstarted"":4},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":25.5,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":7,""started"":4,""wait"":31.5,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":5,""wait"":37.2,""unstarted"":0}]"
12,5,16,36,0.4166666666666667,33.55555555555556,31.75,2574,18,49,214,348,37,56,0,6.941939699987415,30,2,0.16520763187429857,1,"[{""node"":""N3"",""tasks"":6,""started"":2,""wait"":38.5,""unstarted"":4},{""node"":""N4"",""tasks"":9,""started"":4,""wait"":48.5,""unstarted"":5},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":41.0,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":7,""started"":5,""wait"":14.2,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":5,""wait"":36.0,""unstarted"":0}]"
12,10,13,36,0.375,31.75,33.083333333333336,2318,16,55,158,354,24,58,0,7.096553299983498,30,0,0.19064856711915534,1,"[{""node"":""N3"",""tasks"":6,""started"":4,""wait"":28.5,""unstarted"":2},{""node"":""N4"",""tasks"":9,""started"":4,""wait"":45.75,""unstarted"":5},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":33.5,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":7,""started"":4,""wait"":14.0,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":44.0,""unstarted"":3}]"
12,20,13,36,0.3333333333333333,29.333333333333332,27.3,1866,15,55,127,383,37,53,0,7.023869100026786,30,0,0.24791029561671765,1,"[{""node"":""N3"",""tasks"":6,""started"":2,""wait"":16.5,""unstarted"":4},{""node"":""N4"",""tasks"":9,""started"":4,""wait"":48.25,""unstarted"":5},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":22.0,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":7,""started"":5,""wait"":16.4,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":44.0,""unstarted"":3}]"
12,50,13,36,0.3333333333333333,32.375,26.90909090909091,2146,16,55,128,322,15,38,0,6.914773000040441,30,0,0.17172641208382086,1,"[{""node"":""N3"",""tasks"":6,""started"":3,""wait"":23.333333333333332,""unstarted"":3},{""node"":""N4"",""tasks"":9,""started"":5,""wait"":38.6,""unstarted"":4},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":18.0,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":7,""started"":4,""wait"":32.75,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":44.0,""unstarted"":3}]"
17,0,17,36,0.6111111111111112,34.0,33.46153846153846,3012,21,41,200,358,34,18,0,3.641106299968669,28,0,0.12171992725383214,0,"[{""node"":""N3"",""tasks"":4,""started"":4,""wait"":34.0,""unstarted"":0},{""node"":""N4"",""tasks"":7,""started"":4,""wait"":42.5,""unstarted"":3},{""node"":""N5"",""tasks"":8,""started"":5,""wait"":18.0,""unstarted"":3},{""node"":""N6"",""tasks"":6,""started"":2,""wait"":40.0,""unstarted"":4},{""node"":""N7"",""tasks"":3,""started"":3,""wait"":36.0,""unstarted"":0},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":43.333333333333336,""unstarted"":5}]"
17,1,16,36,0.5555555555555556,33.05882352941177,30.0,2286,17,43,176,346,37,24,0,3.898433499969542,28,0,0.17243748282495192,0,"[{""node"":""N3"",""tasks"":4,""started"":2,""wait"":25.5,""unstarted"":2},{""node"":""N4"",""tasks"":7,""started"":3,""wait"":42.333333333333336,""unstarted"":4},{""node"":""N5"",""tasks"":8,""started"":6,""wait"":28.833333333333332,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":2,""wait"":40.0,""unstarted"":4},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":18.0,""unstarted"":1},{""node"":""N8"",""tasks"":8,""started"":2,""wait"":47.5,""unstarted"":6}]"
17,2,17,36,0.6666666666666666,33.0,34.285714285714285,2940,20,41,187,342,36,21,0,4.0085399000381585,28,0,0.15874641540352316,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":38.0,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":3,""wait"":42.333333333333336,""unstarted"":4},{""node"":""N5"",""tasks"":8,""started"":6,""wait"":21.333333333333332,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":2,""wait"":40.0,""unstarted"":4},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":18.0,""unstarted"":1},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":43.75,""unstarted"":4}]"
17,5,20,36,0.7222222222222222,32.40909090909091,33.93333333333333,3157,22,36,196,350,42,25,0,3.9860784999473253,28,0,0.17705343720103864,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":24.0,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":4,""wait"":45.75,""unstarted"":3},{""node"":""N5"",""tasks"":8,""started"":6,""wait"":17.333333333333332,""unstarted"":2},{""node"":""N6"",""tasks"":6,""started"":2,""wait"":40.0,""unstarted"":4},{""node"":""N7"",""tasks"":3,""started"":3,""wait"":30.666666666666668,""unstarted"":0},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":45.5,""unstarted"":4}]"
