seed,event_rate,resource_scale,method,completed,total_tasks,urgent_satisfaction,mean_response,p1_response,weighted_response,started_tasks,unmet,lateness,travel,reassignments,withdrawals,violations,solve_seconds,solver_calls,fallback_calls,region_gini,unserved_regions,region_waits,lex_complete_calls,lex_proven_p1_calls
2,high,0.5,static,4,36,0.1,18.0,18.5,290,4,65,0,145,0,0,0,0.014180199999827892,1,0,0.1736111111111111,2,"[{""node"":""N3"",""tasks"":7,""started"":1,""wait"":10.0,""unstarted"":6},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":16.0,""unstarted"":5},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":21.0,""unstarted"":5},{""node"":""N6"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":25.0,""unstarted"":3},{""node"":""N8"",""tasks"":7,""started"":0,""wait"":null,""unstarted"":7}]",,
2,high,0.5,rolling,16,36,0.5,33.2,33.0,2850,20,42,196,314,28,37,0,4.310416399981477,28,0,0.11773351382711274,1,"[{""node"":""N3"",""tasks"":7,""started"":5,""wait"":34.6,""unstarted"":2},{""node"":""N4"",""tasks"":6,""started"":5,""wait"":26.4,""unstarted"":1},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":27.666666666666668,""unstarted"":3},{""node"":""N6"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":47.5,""unstarted"":2},{""node"":""N8"",""tasks"":7,""started"":5,""wait"":36.2,""unstarted"":2}]",,
2,high,0.5,lexicographic,17,36,0.65,32.421052631578945,33.142857142857146,2776,19,39,171,306,17,40,0,2.1600984000542667,28,9,0.061712846347607056,1,"[{""node"":""N3"",""tasks"":7,""started"":5,""wait"":32.8,""unstarted"":2},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":31.5,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":36.5,""unstarted"":4},{""node"":""N6"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":25.0,""unstarted"":3},{""node"":""N8"",""tasks"":7,""started"":5,""wait"":33.0,""unstarted"":2}]",13,13
2,high,0.5,rolling_forecast,15,36,0.5,33.125,35.0,2360,16,45,179,297,26,43,0,3.7951411999965785,28,0,0.12208835341365461,1,"[{""node"":""N3"",""tasks"":7,""started"":5,""wait"":39.8,""unstarted"":2},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":33.0,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":21.0,""unstarted"":5},{""node"":""N6"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":25.0,""unstarted"":3},{""node"":""N8"",""tasks"":7,""started"":5,""wait"":30.6,""unstarted"":2}]",,
3,low,0.5,greedy,9,12,1.0,29.6,20.4,1092,10,7,38,252,0,2,0,0.00765850002062507,14,14,0.3333333333333333,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":22.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":18.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":34.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":58.5,""unstarted"":0}]",,
3,low,0.5,static,4,12,0.4,15.75,16.0,253,4,20,0,128,0,0,0,0.015578499995172024,1,0,0.1865079365079365,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":15.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":17.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
3,low,0.5,rolling,10,12,1.0,26.5,25.8,1053,10,5,6,250,0,0,0,0.12514840000949334,14,0,0.18387096774193548,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":25.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":27.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":30.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":34.0,""unstarted"":0}]",,
3,low,0.5,lexicographic,8,12,1.0,31.7,22.0,1171,10,9,56,255,0,1,0,0.3211274999921443,14,0,0.32,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":25.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":17.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":45.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":54.0,""unstarted"":0}]",14,14
3,low,0.5,rolling_forecast,10,12,1.0,26.5,25.8,1053,10,5,6,250,0,0,0,0.12441220000619069,14,0,0.18387096774193548,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":25.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":27.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":30.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":34.0,""unstarted"":0}]",,
3,medium,0.5,greedy,10,24,0.5384615384615384,31.4,30.285714285714285,1366,10,33,116,281,7,17,0,0.02923409997310955,20,20,0.3403361344537815,0,"[{""node"":""N3"",""tasks"":3,""started"":2,""wait"":10.5,""unstarted"":1},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":31.75,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":17.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":71.0,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":23.0,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":1,""wait"":55.0,""unstarted"":5}]",,
3,medium,0.5,static,4,24,0.15384615384615385,15.75,16.0,253,4,48,0,128,0,0,0,0.015213199993013404,1,0,0.1865079365079365,2,"[{""node"":""N3"",""tasks"":3,""started"":1,""wait"":8.0,""unstarted"":2},{""node"":""N4"",""tasks"":4,""started"":1,""wait"":15.0,""unstarted"":3},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":17.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":23.0,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]",,
3,medium,0.5,rolling,12,24,0.5384615384615384,24.846153846153847,25.0,1369,13,30,40,252,4,10,0,1.2963707000162685,20,0,0.2706552706552706,1,"[{""node"":""N3"",""tasks"":3,""started"":2,""wait"":10.5,""unstarted"":1},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":16.5,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":17.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":3,""wait"":43.666666666666664,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":29.333333333333332,""unstarted"":3}]",,
3,medium,0.5,lexicographic,11,24,0.5384615384615384,27.333333333333332,23.625,1362,12,30,84,275,4,28,0,1.516354900013539,20,3,0.35803293279928794,0,"[{""node"":""N3"",""tasks"":3,""started"":2,""wait"":10.5,""unstarted"":1},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":23.75,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":13.0,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":71.0,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":23.0,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":46.0,""unstarted"":4}]",13,13
3,medium,0.5,rolling_forecast,12,24,0.5384615384615384,22.76923076923077,21.625,1234,13,30,0,267,4,12,0,1.1768404000467854,20,0,0.22654320987654328,1,"[{""node"":""N3"",""tasks"":3,""started"":2,""wait"":10.5,""unstarted"":1},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":16.5,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":17.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":3,""wait"":34.666666666666664,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":29.333333333333332,""unstarted"":3}]",,
3,high,0.5,greedy,12,36,0.43478260869565216,36.53333333333333,39.76923076923077,2678,15,57,217,363,14,21,0,0.0702078000176698,29,29,0.22172808132147395,0,"[{""node"":""N3"",""tasks"":6,""started"":4,""wait"":46.0,""unstarted"":2},{""node"":""N4"",""tasks"":7,""started"":4,""wait"":47.75,""unstarted"":3},{""node"":""N5"",""tasks"":5,""started"":2,""wait"":12.0,""unstarted"":3},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":38.0,""unstarted"":2},{""node"":""N7"",""tasks"":6,""started"":2,""wait"":20.0,""unstarted"":4},{""node"":""N8"",""tasks"":8,""started"":1,""wait"":33.0,""unstarted"":7}]",,
3,high,0.5,static,4,36,0.08695652173913043,15.75,16.0,253,4,75,0,128,0,0,0,0.01693189999787137,1,0,0.1865079365079365,2,"[{""node"":""N3"",""tasks"":6,""started"":1,""wait"":8.0,""unstarted"":5},{""node"":""N4"",""tasks"":7,""started"":1,""wait"":15.0,""unstarted"":6},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":17.0,""unstarted"":4},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":6,""started"":1,""wait"":23.0,""unstarted"":5},{""node"":""N8"",""tasks"":8,""started"":0,""wait"":null,""unstarted"":8}]",,
3,high,0.5,rolling,16,36,0.43478260869565216,30.27777777777778,24.272727272727273,2169,18,50,126,404,7,30,0,4.42657420001342,29,0,0.21741778319123023,0,"[{""node"":""N3"",""tasks"":6,""started"":5,""wait"":22.2,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":2,""wait"":21.0,""unstarted"":5},{""node"":""N5"",""tasks"":5,""started"":2,""wait"":17.0,""unstarted"":3},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":35.0,""unstarted"":2},{""node"":""N7"",""tasks"":6,""started"":2,""wait"":19.0,""unstarted"":4},{""node"":""N8"",""tasks"":8,""started"":5,""wait"":50.0,""unstarted"":3}]",,
3,high,0.5,lexicographic,14,36,0.5217391304347826,27.125,28.785714285714285,2108,16,52,95,396,14,62,0,3.03847520002455,29,7,0.15334186120882637,0,"[{""node"":""N3"",""tasks"":6,""started"":4,""wait"":32.75,""unstarted"":2},{""node"":""N4"",""tasks"":7,""started"":5,""wait"":29.6,""unstarted"":2},{""node"":""N5"",""tasks"":5,""started"":2,""wait"":12.0,""unstarted"":3},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":29.0,""unstarted"":2},{""node"":""N7"",""tasks"":6,""started"":2,""wait"":20.0,""unstarted"":4},{""node"":""N8"",""tasks"":8,""started"":1,""wait"":33.0,""unstarted"":7}]",18,18
3,high,0.5,rolling_forecast,17,36,0.5217391304347826,28.055555555555557,27.846153846153847,2239,18,47,133,452,9,37,0,3.4115771000506356,29,1,0.25243111831442466,0,"[{""node"":""N3"",""tasks"":6,""started"":5,""wait"":22.2,""unstarted"":1},{""node"":""N4"",""tasks"":7,""started"":3,""wait"":20.0,""unstarted"":4},{""node"":""N5"",""tasks"":5,""started"":2,""wait"":14.0,""unstarted"":3},{""node"":""N6"",""tasks"":4,""started"":3,""wait"":53.0,""unstarted"":1},{""node"":""N7"",""tasks"":6,""started"":2,""wait"":19.0,""unstarted"":4},{""node"":""N8"",""tasks"":8,""started"":3,""wait"":36.333333333333336,""unstarted"":5}]",,
10,low,0.5,greedy,9,12,1.0,25.6,15.4,922,10,7,23,225,0,1,0,0.004612600037944503,14,14,0.3405622489959839,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":15.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":16.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":34.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":51.5,""unstarted"":0}]",,
10,low,0.5,static,4,12,0.4,15.75,15.0,249,4,20,0,129,0,0,0,0.017127599989180453,1,0,0.21825396825396826,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":13.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":17.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":25.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
10,low,0.5,rolling,10,12,1.0,20.8,19.0,814,10,5,0,214,0,0,0,0.10286830003315117,14,0,0.19098497495826378,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":27.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0}]",,
10,low,0.5,lexicographic,8,12,1.0,28.0,13.2,888,9,9,73,179,2,1,0,0.43212949998269323,14,0,0.4488888888888889,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":15.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":10.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":25.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":76.5,""unstarted"":0}]",14,14
10,low,0.5,rolling_forecast,10,12,1.0,20.8,19.0,814,10,5,0,214,0,0,0,0.0996824000030756,14,0,0.19098497495826378,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":23.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":27.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0}]",,
10,medium,0.5,greedy,14,24,0.8,31.625,25.77777777777778,1982,16,23,158,340,4,7,0,0.014460300008067861,19,19,0.29738815619343156,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":11.333333333333334,""unstarted"":1},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":24.75,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":31.0,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":75.0,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":27.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":4,""wait"":45.25,""unstarted"":1}]",,
10,medium,0.5,static,4,24,0.2,15.75,15.0,249,4,43,0,129,0,0,0,0.013037199998507276,1,0,0.21825396825396826,2,"[{""node"":""N3"",""tasks"":4,""started"":1,""wait"":8.0,""unstarted"":3},{""node"":""N4"",""tasks"":4,""started"":1,""wait"":13.0,""unstarted"":3},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":17.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":25.0,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",,
10,medium,0.5,rolling,14,24,0.8,25.1875,27.7,1763,16,22,48,309,0,7,0,0.42291179997846484,19,0,0.22210095497953616,1,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":10.0,""unstarted"":1},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":23.5,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":20.666666666666668,""unstarted"":1},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":27.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":4,""wait"":40.5,""unstarted"":1}]",,
10,medium,0.5,lexicographic,16,24,1.0,29.529411764705884,17.7,1860,17,17,166,311,1,1,0,0.9809422999969684,19,0,0.3592259471245571,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":11.333333333333334,""unstarted"":1},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":14.75,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":22.0,""unstarted"":1},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":75.0,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":27.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":4,""wait"":53.25,""unstarted"":1}]",19,19
10,medium,0.5,rolling_forecast,14,24,0.8,25.1875,27.7,1763,16,22,48,309,0,7,0,0.4456318999873474,19,0,0.22210095497953616,1,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":10.0,""unstarted"":1},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":23.5,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":20.666666666666668,""unstarted"":1},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":27.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":4,""wait"":40.5,""unstarted"":1}]",,
10,high,0.5,greedy,15,36,0.5,44.411764705882355,45.69230769230769,3453,17,44,335,398,14,13,0,0.043789599993033335,27,27,0.10235588077815459,0,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":44.5,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":36.75,""unstarted"":2},{""node"":""N5"",""tasks"":5,""started"":2,""wait"":51.0,""unstarted"":3},{""node"":""N6"",""tasks"":6,""started"":2,""wait"":64.5,""unstarted"":4},{""node"":""N7"",""tasks"":8,""started"":5,""wait"":40.4,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":43.0,""unstarted"":4}]",,
10,high,0.5,static,4,36,0.09090909090909091,15.75,15.0,249,4,66,0,129,0,0,0,0.015340799989644438,1,0,0.21825396825396826,2,"[{""node"":""N3"",""tasks"":5,""started"":1,""wait"":8.0,""unstarted"":4},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":13.0,""unstarted"":5},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":17.0,""unstarted"":4},{""node"":""N6"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N7"",""tasks"":8,""started"":1,""wait"":25.0,""unstarted"":7},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]",,
10,high,0.5,rolling,18,36,0.6363636363636364,29.38095238095238,31.9375,2873,21,38,126,333,9,22,0,2.127937299956102,27,0,0.3217304441370831,0,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":18.5,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":5,""wait"":24.6,""unstarted"":1},{""node"":""N5"",""tasks"":5,""started"":4,""wait"":22.0,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":1,""wait"":86.0,""unstarted"":5},{""node"":""N7"",""tasks"":8,""started"":5,""wait"":19.8,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":4,""wait"":46.0,""unstarted"":2}]",,
10,high,0.5,lexicographic,18,36,0.6363636363636364,40.9,40.5,3750,20,38,343,358,28,30,0,3.2283889000245836,27,2,0.26108486554405136,0,"[{""node"":""N3"",""tasks"":5,""started"":3,""wait"":17.333333333333332,""unstarted"":2},{""node"":""N4"",""tasks"":6,""started"":5,""wait"":34.6,""unstarted"":1},{""node"":""N5"",""tasks"":5,""started"":2,""wait"":51.5,""unstarted"":3},{""node"":""N6"",""tasks"":6,""started"":1,""wait"":61.0,""unstarted"":5},{""node"":""N7"",""tasks"":8,""started"":7,""wait"":35.857142857142854,""unstarted"":1},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":89.0,""unstarted"":4}]",20,23
10,high,0.5,rolling_forecast,18,36,0.6363636363636364,29.38095238095238,31.9375,2873,21,38,126,333,9,22,0,2.1160938999673817,27,0,0.3217304441370831,0,"[{""node"":""N3"",""tasks"":5,""started"":2,""wait"":18.5,""unstarted"":3},{""node"":""N4"",""tasks"":6,""started"":5,""wait"":24.6,""unstarted"":1},{""node"":""N5"",""tasks"":5,""started"":4,""wait"":22.0,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":1,""wait"":86.0,""unstarted"":5},{""node"":""N7"",""tasks"":8,""started"":5,""wait"":19.8,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":4,""wait"":46.0,""unstarted"":2}]",,
6,low,0.5,greedy,9,12,1.0,31.6,22.2,1170,10,7,46,251,0,2,0,0.005190100011532195,14,14,0.3072527472527472,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":22.666666666666668,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":21.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":37.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":60.5,""unstarted"":0}]",,
6,low,0.5,static,4,12,0.4,17.75,18.5,287,4,20,0,133,0,0,0,0.014252300010412,1,0,0.15845070422535212,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":17.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":20.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":24.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
6,low,0.5,rolling,9,12,1.0,25.444444444444443,24.6,933,9,7,7,230,0,1,0,0.14070830002310686,14,0,0.19271255060728745,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":27.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":21.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":30.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":1,""wait"":35.0,""unstarted"":1}]",,
6,low,0.5,lexicographic,9,12,1.0,30.2,22.2,1128,10,7,41,251,1,1,0,0.28325500001665205,14,0,0.3027649769585253,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":22.666666666666668,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":21.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":30.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":60.5,""unstarted"":0}]",14,14
6,low,0.5,rolling_forecast,9,12,1.0,25.444444444444443,24.6,933,9,7,7,230,0,1,0,0.1402298000175506,14,0,0.19271255060728745,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":10.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":27.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":21.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":30.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":1,""wait"":35.0,""unstarted"":1}]",,
6,medium,0.5,greedy,13,24,0.6923076923076923,34.46666666666667,41.27272727272727,2459,15,28,161,347,8,13,0,0.024415000021690503,23,23,0.24172219374679646,1,"[{""node"":""N3"",""tasks"":5,""started"":4,""wait"":26.25,""unstarted"":1},{""node"":""N4"",""tasks"":5,""started"":4,""wait"":53.5,""unstarted"":1},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":39.5,""unstarted"":2},{""node"":""N6"",""tasks"":4,""started"":2,""wait"":11.0,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":3,""wait"":32.333333333333336,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
6,medium,0.5,static,4,24,0.15384615384615385,17.75,18.5,287,4,48,0,133,0,0,0,0.015357199998106807,1,0,0.15845070422535212,2,"[{""node"":""N3"",""tasks"":5,""started"":1,""wait"":10.0,""unstarted"":4},{""node"":""N4"",""tasks"":5,""started"":1,""wait"":17.0,""unstarted"":4},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":20.0,""unstarted"":3},{""node"":""N6"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":24.0,""unstarted"":3},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
