seed,resource_scale,resource_count,event_rate,method,completed,total_tasks,urgent_satisfaction,mean_response,p1_response,weighted_response,started_tasks,unmet,lateness,travel,reassignments,withdrawals,violations,solve_seconds,solver_calls,fallback_calls,region_gini,unserved_regions,region_waits
0,0.35,8,high,greedy,12,36,0.26666666666666666,28.307692307692307,43.8,1542,13,62,73,129,6,3,0,0.14535609995073173,22,22,0.23755730189914867,2,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":13.333333333333334,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":5,""wait"":43.8,""unstarted"":4},{""node"":""N5"",""tasks"":9,""started"":0,""wait"":null,""unstarted"":9},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":3,""wait"":19.666666666666668,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":25.0,""unstarted"":4}]"
0,0.35,8,high,rolling,11,36,0.26666666666666666,31.0,43.4,1550,12,64,78,129,2,24,0,3.1584081000182778,22,8,0.22348886532343581,2,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":5,""wait"":43.4,""unstarted"":4},{""node"":""N5"",""tasks"":9,""started"":0,""wait"":null,""unstarted"":9},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":3,""wait"":20.0,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":1,""wait"":46.0,""unstarted"":5}]"
0,0.35,8,high,rolling_forecast,13,36,0.26666666666666666,25.76923076923077,36.5,1297,13,60,41,129,13,22,0,1.9316583999898285,22,1,0.20058626465661641,2,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":13.333333333333334,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":4,""wait"":36.5,""unstarted"":5},{""node"":""N5"",""tasks"":9,""started"":0,""wait"":null,""unstarted"":9},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":3,""wait"":19.666666666666668,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":30.0,""unstarted"":3}]"
0,0.35,8,high,static,3,36,0.06666666666666667,15.666666666666666,15.0,171,3,81,0,84,0,0,0,0.03012400001171045,1,0,0.19858156028368795,3,"[{""node"":""N3"",""tasks"":3,""started"":1,""wait"":9.0,""unstarted"":2},{""node"":""N4"",""tasks"":9,""started"":1,""wait"":15.0,""unstarted"":8},{""node"":""N5"",""tasks"":9,""started"":0,""wait"":null,""unstarted"":9},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":1,""wait"":23.0,""unstarted"":5},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]"
0,0.35,8,low,greedy,7,12,0.6,33.285714285714285,17.666666666666668,805,7,13,68,139,1,3,0,0.021478100010426715,14,14,0.4416184971098266,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":2,""wait"":20.0,""unstarted"":1},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":13.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":40.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":1,""wait"":91.0,""unstarted"":1}]"
0,0.35,8,low,rolling,7,12,0.6,24.571428571428573,26.333333333333332,674,7,13,0,151,0,2,0,0.42647789997863583,14,0,0.23209876543209876,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":2,""wait"":20.0,""unstarted"":1},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":39.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":30.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1}]"
0,0.35,8,low,rolling_forecast,7,12,0.6,24.571428571428573,26.333333333333332,674,7,13,0,151,0,2,0,0.40367309999419376,14,0,0.23209876543209876,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":2,""wait"":20.0,""unstarted"":1},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":39.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":30.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1}]"
0,0.35,8,low,static,3,12,0.2,15.666666666666666,15.0,171,3,23,0,84,0,0,0,0.020813399998587556,1,0,0.19858156028368795,3,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":15.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]"
0,0.35,8,medium,greedy,9,24,0.4,28.2,41.0,1256,10,38,54,149,3,2,0,0.05537329998333007,18,18,0.32949152542372884,1,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":36.5,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":59.0,""unstarted"":5},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":17.0,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":1,""wait"":27.0,""unstarted"":3}]"
0,0.35,8,medium,rolling,10,24,0.4,24.3,36.0,1017,10,36,39,147,5,11,0,1.8467217000143137,18,1,0.2675438596491228,2,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":36.0,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":17.0,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":24.5,""unstarted"":2}]"
0,0.35,8,medium,rolling_forecast,10,24,0.4,28.09090909090909,40.6,1333,11,36,58,149,5,11,0,1.7942036999884294,18,2,0.327027027027027,1,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":4,""wait"":36.0,""unstarted"":2},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":59.0,""unstarted"":5},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":17.0,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":28.0,""unstarted"":2}]"
0,0.35,8,medium,static,3,24,0.1,15.666666666666666,15.0,171,3,52,0,84,0,0,0,0.02163719999953173,1,0,0.19858156028368795,3,"[{""node"":""N3"",""tasks"":2,""started"":1,""wait"":9.0,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":15.0,""unstarted"":5},{""node"":""N5"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":23.0,""unstarted"":3},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]"
0,0.5,11,high,greedy,15,36,0.4666666666666667,34.5625,44.5,2371,16,53,141,207,19,17,0,0.1295374000328593,22,22,0.21575428737525434,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":13.333333333333334,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":5,""wait"":50.6,""unstarted"":4},{""node"":""N5"",""tasks"":9,""started"":3,""wait"":34.333333333333336,""unstarted"":6},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":27.75,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":1,""wait"":46.0,""unstarted"":5}]"
0,0.5,11,high,rolling,14,36,0.4666666666666667,39.0,51.0,2688,16,55,202,239,22,35,0,3.4465219999983674,22,13,0.2780269058295965,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":13.333333333333334,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":5,""wait"":61.0,""unstarted"":4},{""node"":""N5"",""tasks"":9,""started"":3,""wait"":34.333333333333336,""unstarted"":6},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":3,""wait"":21.666666666666668,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":55.5,""unstarted"":4}]"
0,0.5,11,high,rolling_forecast,14,36,0.4666666666666667,38.75,51.0,2676,16,55,202,239,22,23,0,2.8016723000328057,22,15,0.28292682926829277,1,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":13.333333333333334,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":5,""wait"":61.0,""unstarted"":4},{""node"":""N5"",""tasks"":9,""started"":3,""wait"":34.333333333333336,""unstarted"":6},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":3,""wait"":20.333333333333332,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":55.5,""unstarted"":4}]"
0,0.5,11,high,static,4,36,0.13333333333333333,16.5,17.0,266,4,78,0,133,0,0,0,0.04301429999759421,1,0,0.17424242424242425,2,"[{""node"":""N3"",""tasks"":3,""started"":1,""wait"":9.0,""unstarted"":2},{""node"":""N4"",""tasks"":9,""started"":1,""wait"":15.0,""unstarted"":8},{""node"":""N5"",""tasks"":9,""started"":1,""wait"":19.0,""unstarted"":8},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":1,""wait"":23.0,""unstarted"":5},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]"
0,0.5,11,low,greedy,9,12,1.0,29.5,21.6,1101,10,7,30,249,2,3,0,0.005078800008050166,14,14,0.303202846975089,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":23.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":19.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":34.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":55.0,""unstarted"":0}]"
0,0.5,11,low,rolling,10,12,1.0,27.3,26.8,1087,10,5,8,249,0,0,0,0.17422509999596514,14,0,0.17898832684824903,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":25.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":29.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":29.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":35.5,""unstarted"":0}]"
0,0.5,11,low,rolling_forecast,10,12,1.0,27.3,26.8,1087,10,5,8,249,0,0,0,0.4152476000308525,14,0,0.17898832684824903,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":25.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":29.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":29.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":35.5,""unstarted"":0}]"
0,0.5,11,low,static,4,12,0.4,16.5,17.0,266,4,20,0,133,0,0,0,0.010543500000494532,1,0,0.17424242424242425,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":15.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":19.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]"
0,0.5,11,medium,greedy,13,24,0.8,29.571428571428573,37.44444444444444,1916,14,26,66,213,11,3,0,0.05591519999143202,18,18,0.25118733509234825,1,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":38.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":36.333333333333336,""unstarted"":3},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":17.0,""unstarted"":2},{""node"":""N8"",""tasks"":4,""started"":1,""wait"":27.0,""unstarted"":3}]"
0,0.5,11,medium,rolling,14,24,0.7,31.133333333333333,30.428571428571427,1827,15,25,123,264,6,22,0,2.2177083999849856,18,1,0.31416058394160584,1,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":5,""wait"":22.0,""unstarted"":1},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":51.5,""unstarted"":4},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":4,""wait"":29.25,""unstarted"":0},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":60.5,""unstarted"":2}]"
0,0.5,11,medium,rolling_forecast,13,24,0.7,37.8125,45.625,2545,16,27,184,250,3,22,0,1.9787804999941727,18,1,0.2716144578313253,1,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":50.666666666666664,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":2,""wait"":30.5,""unstarted"":4},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":4,""wait"":28.25,""unstarted"":0},{""node"":""N8"",""tasks"":4,""started"":2,""wait"":55.5,""unstarted"":2}]"
0,0.5,11,medium,static,4,24,0.2,16.5,17.0,266,4,49,0,133,0,0,0,0.042110099995625205,1,0,0.17424242424242425,2,"[{""node"":""N3"",""tasks"":2,""started"":1,""wait"":9.0,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":15.0,""unstarted"":5},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":19.0,""unstarted"":5},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":23.0,""unstarted"":3},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]"
0,0.75,18,high,greedy,23,36,0.6,29.6,39.36363636363637,2982,25,32,132,384,25,14,0,0.14615020000201184,22,22,0.25584795321637427,0,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":6,""wait"":39.5,""unstarted"":3},{""node"":""N5"",""tasks"":9,""started"":8,""wait"":39.0,""unstarted"":1},{""node"":""N6"",""tasks"":3,""started"":3,""wait"":17.333333333333332,""unstarted"":0},{""node"":""N7"",""tasks"":6,""started"":3,""wait"":18.666666666666668,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":29.5,""unstarted"":4}]"
0,0.75,18,high,rolling,23,36,0.6,29.6,39.36363636363637,2982,25,32,132,384,26,18,0,3.422727700031828,22,16,0.25584795321637427,0,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":6,""wait"":39.5,""unstarted"":3},{""node"":""N5"",""tasks"":9,""started"":8,""wait"":39.0,""unstarted"":1},{""node"":""N6"",""tasks"":3,""started"":3,""wait"":17.333333333333332,""unstarted"":0},{""node"":""N7"",""tasks"":6,""started"":3,""wait"":18.666666666666668,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":29.5,""unstarted"":4}]"
0,0.75,18,high,rolling_forecast,21,36,0.5333333333333333,35.23076923076923,43.36363636363637,3614,26,38,217,389,30,33,0,2.999084800001583,22,12,0.2164062500000001,0,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":13.333333333333334,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":7,""wait"":46.42857142857143,""unstarted"":2},{""node"":""N5"",""tasks"":9,""started"":7,""wait"":44.42857142857143,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":22.0,""unstarted"":1},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":26.0,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":30.666666666666668,""unstarted"":3}]"
0,0.75,18,high,static,4,36,0.13333333333333333,14.75,15.0,237,4,78,0,119,0,0,0,0.05670660000760108,1,0,0.2076271186440678,2,"[{""node"":""N3"",""tasks"":3,""started"":1,""wait"":7.0,""unstarted"":2},{""node"":""N4"",""tasks"":9,""started"":1,""wait"":13.0,""unstarted"":8},{""node"":""N5"",""tasks"":9,""started"":1,""wait"":17.0,""unstarted"":8},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":1,""wait"":22.0,""unstarted"":5},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]"
0,0.75,18,low,greedy,12,12,1.0,19.5,18.2,846,12,0,0,313,0,0,0,0.01072089996887371,14,14,0.17512437810945272,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":20.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N6"",""tasks"":1,""started"":1,""wait"":19.0,""unstarted"":0},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":22.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":26.5,""unstarted"":0}]"
0,0.75,18,low,rolling,12,12,1.0,19.5,18.2,846,12,0,0,313,0,0,0,0.3928532000281848,14,0,0.17512437810945272,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":20.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N6"",""tasks"":1,""started"":1,""wait"":19.0,""unstarted"":0},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":22.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":26.5,""unstarted"":0}]"
0,0.75,18,low,rolling_forecast,12,12,1.0,17.583333333333332,18.2,791,12,0,0,339,0,0,0,0.3855065999960061,14,0,0.17701149425287355,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":20.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N6"",""tasks"":1,""started"":1,""wait"":12.0,""unstarted"":0},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":19.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":22.0,""unstarted"":0}]"
0,0.75,18,low,static,4,12,0.4,14.75,15.0,237,4,20,0,119,0,0,0,0.052963699999963865,1,0,0.2076271186440678,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":13.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":17.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]"
0,0.75,18,medium,greedy,19,24,1.0,29.761904761904763,23.4,2343,21,10,106,291,12,6,0,0.0426321000122698,18,18,0.329125138427464,1,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":26.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":6,""wait"":21.666666666666668,""unstarted"":0},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":4,""wait"":35.5,""unstarted"":0},{""node"":""N8"",""tasks"":4,""started"":3,""wait"":61.0,""unstarted"":1}]"
0,0.75,18,medium,rolling,22,24,0.9,24.541666666666668,27.7,2277,24,5,53,415,4,8,0,1.724278400070034,18,1,0.24837451235370608,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":24.5,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":6,""wait"":30.666666666666668,""unstarted"":0},{""node"":""N6"",""tasks"":2,""started"":2,""wait"":11.0,""unstarted"":0},{""node"":""N7"",""tasks"":4,""started"":4,""wait"":23.75,""unstarted"":0},{""node"":""N8"",""tasks"":4,""started"":4,""wait"":32.25,""unstarted"":0}]"
0,0.75,18,medium,rolling_forecast,18,24,1.0,29.2,28.1,2314,20,12,84,332,5,26,0,2.1307111000205623,18,6,0.22060606060606056,1,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":6,""started"":6,""wait"":32.166666666666664,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":6,""wait"":27.0,""unstarted"":0},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":3,""wait"":31.0,""unstarted"":1},{""node"":""N8"",""tasks"":4,""started"":3,""wait"":41.333333333333336,""unstarted"":1}]"
0,0.75,18,medium,static,4,24,0.2,14.75,15.0,237,4,49,0,119,0,0,0,0.05371980000927579,1,0,0.2076271186440678,2,"[{""node"":""N3"",""tasks"":2,""started"":1,""wait"":7.0,""unstarted"":1},{""node"":""N4"",""tasks"":6,""started"":1,""wait"":13.0,""unstarted"":5},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":17.0,""unstarted"":5},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":22.0,""unstarted"":3},{""node"":""N8"",""tasks"":4,""started"":0,""wait"":null,""unstarted"":4}]"
0,1,26,high,greedy,26,36,0.8,31.357142857142858,36.5,3616,28,23,118,544,23,19,0,0.1458555999561213,22,22,0.21247863247863252,0,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":8,""wait"":37.5,""unstarted"":1},{""node"":""N5"",""tasks"":9,""started"":9,""wait"":36.333333333333336,""unstarted"":0},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":20.0,""unstarted"":2},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":25.0,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":35.666666666666664,""unstarted"":3}]"
0,1,26,high,rolling,26,36,0.8,32.0,36.5,3670,28,23,119,541,26,26,0,3.5891765999258496,22,16,0.18189341277722612,0,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":13.0,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":8,""wait"":37.5,""unstarted"":1},{""node"":""N5"",""tasks"":9,""started"":9,""wait"":36.666666666666664,""unstarted"":0},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":20.0,""unstarted"":2},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":25.0,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":35.666666666666664,""unstarted"":3}]"
0,1,26,high,rolling_forecast,26,36,0.8,30.214285714285715,37.5,3548,28,23,110,491,18,25,0,2.9369662000244716,22,18,0.23493751165827267,0,"[{""node"":""N3"",""tasks"":3,""started"":3,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":9,""started"":8,""wait"":39.25,""unstarted"":1},{""node"":""N5"",""tasks"":9,""started"":9,""wait"":36.333333333333336,""unstarted"":0},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":20.0,""unstarted"":2},{""node"":""N7"",""tasks"":6,""started"":4,""wait"":25.0,""unstarted"":2},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":20.333333333333332,""unstarted"":3}]"
0,1,26,high,static,4,36,0.13333333333333333,14.75,15.0,237,4,78,0,119,0,0,0,0.12511649999942165,1,0,0.2076271186440678,2,"[{""node"":""N3"",""tasks"":3,""started"":1,""wait"":7.0,""unstarted"":2},{""node"":""N4"",""tasks"":9,""started"":1,""wait"":13.0,""unstarted"":8},{""node"":""N5"",""tasks"":9,""started"":1,""wait"":17.0,""unstarted"":8},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":6,""started"":1,""wait"":22.0,""unstarted"":5},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]"
0,1,26,low,greedy,12,12,1.0,18.75,18.0,831,12,0,0,312,0,0,0,0.020727500042994507,14,14,0.21054039593365434,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":7.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":3,""wait"":16.333333333333332,""unstarted"":0},{""node"":""N6"",""tasks"":1,""started"":1,""wait"":12.0,""unstarted"":0},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":22.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":26.5,""unstarted"":0}]"
